i,ts_ms,close,action,conviction,urgency,edge_bps,rationale,regime,dominant_tf,agreement,conflict
32914,1703648520000,43916.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32915,1703648580000,43921.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32916,1703648640000,43921.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32917,1703648700000,43900.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32918,1703648760000,43891.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32919,1703648820000,43917.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32920,1703648880000,43916.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32921,1703648940000,43891.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32922,1703649000000,43860.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32923,1703649060000,43900.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32924,1703649120000,43893.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32925,1703649180000,43904.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32926,1703649240000,43891.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32927,1703649300000,43911.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32928,1703649360000,43895.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32929,1703649420000,43860.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32930,1703649480000,43864.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32931,1703649540000,43847.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32932,1703649600000,43840.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32933,1703649660000,43852.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32934,1703649720000,43827.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32935,1703649780000,43845.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32936,1703649840000,43835.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32937,1703649900000,43847.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32938,1703649960000,43852.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32939,1703650020000,43865.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32940,1703650080000,43869.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32941,1703650140000,43866.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32942,1703650200000,43845.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32943,1703650260000,43873.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32944,1703650320000,43878.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32945,1703650380000,43885.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32946,1703650440000,43907.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32947,1703650500000,43946.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32948,1703650560000,43956.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32949,1703650620000,43955.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32950,1703650680000,43976.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32951,1703650740000,43962.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32952,1703650800000,43942.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32953,1703650860000,43948.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32954,1703650920000,43965.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32955,1703650980000,43960.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32956,1703651040000,43981.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32957,1703651100000,43968.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32958,1703651160000,43977.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32959,1703651220000,43967.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32960,1703651340000,43964.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32961,1703651400000,43965.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32962,1703651460000,43936.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32963,1703651520000,43939.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32964,1703651580000,43961.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32965,1703651640000,43967.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32966,1703651700000,43962.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32967,1703651760000,43964.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32968,1703651820000,43975.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32969,1703651880000,43962.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32970,1703651940000,43951.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32971,1703652000000,43955.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32972,1703652060000,43953.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32973,1703652120000,43923.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32974,1703652180000,43919.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32975,1703652240000,43933.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32976,1703652300000,43942.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32977,1703652360000,43951.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32978,1703652420000,43904.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32979,1703652480000,43902.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32980,1703652540000,43904.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32981,1703652600000,43931.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32982,1703652660000,43910.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32983,1703652780000,43880.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32984,1703652840000,43904.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32985,1703652900000,43931.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32986,1703652960000,43956.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32987,1703653020000,43955.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32988,1703653140000,43950.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32989,1703653200000,43942.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32990,1703653260000,43961.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32991,1703653320000,43955.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32992,1703653380000,43938.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32993,1703653440000,43915.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32994,1703653500000,43936.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32995,1703653560000,43959.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32996,1703653620000,43960.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32997,1703653680000,43942.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32998,1703653740000,43955.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
32999,1703653800000,43994.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33000,1703653860000,44034.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33001,1703653920000,44064.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33002,1703653980000,44023.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33003,1703654040000,44056.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33004,1703654100000,44045.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33005,1703654160000,44019.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33006,1703654220000,43993.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33007,1703654280000,43987.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33008,1703654340000,44007.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33009,1703654400000,44029.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33010,1703654460000,43994.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33011,1703654520000,44027.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33012,1703654580000,44002.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33013,1703654640000,43988.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33014,1703654700000,43983.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33015,1703654760000,43977.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33016,1703654820000,43993.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33017,1703654880000,43980.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33018,1703654940000,43977.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33019,1703655000000,43992.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33020,1703655060000,43988.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33021,1703655120000,43973.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33022,1703655180000,43971.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33023,1703655240000,43967.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33024,1703655300000,43968.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33025,1703655360000,43969.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33026,1703655420000,44002.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33027,1703655480000,44001.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33028,1703655540000,44013.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33029,1703655600000,44019.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33030,1703655660000,44031.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33031,1703655720000,44033.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33032,1703655780000,44006.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33033,1703655840000,44008.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33034,1703655900000,44032.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33035,1703655960000,44044.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33036,1703656020000,44051.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33037,1703656080000,44081.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33038,1703656140000,44074.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33039,1703656200000,44097.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33040,1703656260000,44083.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33041,1703656320000,44083.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33042,1703656380000,44096.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33043,1703656440000,44107.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33044,1703656500000,44077.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33045,1703656560000,44064.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33046,1703656620000,44097.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33047,1703656680000,44083.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33048,1703656740000,44110.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33049,1703656800000,44110.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33050,1703656860000,44119.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33051,1703656920000,44125.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33052,1703656980000,44089.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33053,1703657040000,44075.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33054,1703657100000,44070.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33055,1703657160000,44083.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33056,1703657220000,44058.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33057,1703657280000,44095.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33058,1703657340000,44098.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33059,1703657400000,44085.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33060,1703657460000,44083.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33061,1703657520000,44084.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33062,1703657580000,44088.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33063,1703657640000,44121.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33064,1703657700000,44118.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33065,1703657760000,44091.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33066,1703657820000,44105.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33067,1703657880000,44118.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33068,1703657940000,44133.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33069,1703658000000,44138.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33070,1703658060000,44133.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33071,1703658120000,44120.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33072,1703658180000,44133.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33073,1703658240000,44116.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33074,1703658300000,44134.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33075,1703658360000,44146.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33076,1703658420000,44142.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33077,1703658480000,44135.7,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33078,1703658540000,44124.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33079,1703658600000,44145.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33080,1703658660000,44155.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33081,1703658720000,44154.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33082,1703658780000,44147.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33083,1703658840000,44151.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33084,1703658900000,44180.5,HOLD,0.0,0.0,0.0,dd_breach,range,,1.0,0.0
33085,1703658960000,44172.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33086,1703659020000,44185.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33087,1703659080000,44182.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33088,1703659140000,44180.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33089,1703659200000,44184.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33090,1703659260000,44198.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33091,1703659320000,44177.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33092,1703659380000,44162.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33093,1703659440000,44154.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33094,1703659500000,44149.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33095,1703659560000,44115.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33096,1703659620000,44123.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33097,1703659680000,44120.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33098,1703659740000,44114.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33099,1703659800000,44097.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33100,1703659860000,44121.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33101,1703659920000,44080.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33102,1703659980000,44087.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33103,1703660040000,44107.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33104,1703660100000,44101.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33105,1703660160000,44077.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33106,1703660220000,44109.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33107,1703660280000,44083.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33108,1703660340000,44083.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33109,1703660400000,44075.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33110,1703660460000,44079.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33111,1703660520000,44100.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33112,1703660580000,44112.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33113,1703660640000,44091.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33114,1703660700000,44075.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33115,1703660760000,44083.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33116,1703660820000,44075.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
33117,1703660880000,44073.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33118,1703660940000,44081.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33119,1703661000000,44095.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33120,1703661060000,44086.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33121,1703661120000,44075.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33122,1703661180000,44075.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33123,1703661240000,44067.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33124,1703661300000,44070.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33125,1703661360000,44070.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33126,1703661420000,44074.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33127,1703661480000,44055.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33128,1703661540000,44070.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33129,1703661600000,44079.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33130,1703661660000,44092.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33131,1703661720000,44090.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33132,1703661900000,44067.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33133,1703661960000,44070.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33134,1703662020000,44096.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33135,1703662080000,44104.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33136,1703662140000,44105.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33137,1703662200000,44107.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33138,1703662260000,44094.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33139,1703662320000,44096.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33140,1703662380000,44106.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33141,1703662440000,44110.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33142,1703662500000,44113.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33143,1703662560000,44144.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33144,1703662620000,44145.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33145,1703662680000,44154.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33146,1703662800000,44163.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33147,1703662860000,44150.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33148,1703662920000,44154.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33149,1703662980000,44163.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33150,1703663040000,44181.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33151,1703663100000,44158.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33152,1703663160000,44172.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33153,1703663220000,44152.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33154,1703663280000,44133.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33155,1703663340000,44147.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33156,1703663400000,44136.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33157,1703663460000,44145.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33158,1703663520000,44160.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33159,1703663580000,44160.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33160,1703663640000,44171.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33161,1703663700000,44147.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33162,1703663760000,44134.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33163,1703663820000,44121.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33164,1703663880000,44132.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33165,1703663940000,44134.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33166,1703664000000,44133.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33167,1703664060000,44146.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33168,1703664120000,44115.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33169,1703664180000,44095.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33170,1703664240000,44095.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33171,1703664300000,44095.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33172,1703664360000,44093.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33173,1703664420000,44093.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33174,1703664480000,44094.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33175,1703664540000,44129.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33176,1703664600000,44133.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33177,1703664660000,44153.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33178,1703664720000,44096.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33179,1703664780000,44108.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33180,1703664840000,44122.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33181,1703664900000,44123.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33182,1703664960000,44108.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33183,1703665020000,44121.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
33184,1703665080000,44130.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
